crash_id,location_id
20192143,L596
20192032,L295
20192086,L251
20194078,L1831
20191027,L1675
20192013,L1106
20195055,L1413
20193095,L545
20193095,L545
20192175,L494
20191219,L38
20193031,L710
20194037,L989
20192248,L331
20192050,L441
20192050,L441
20194026,L1266
20192105,L295
20196027,L1040
20191049,L987
20193192,L158
20193059,L118
20194103,L731
20191056,L1675
20192246,L529
20193066,L292
20191140,L1003
20194082,L1597
20193170,L254
20191091,L460
20195109,L1380
20191134,L1832
20194031,L864
20195128,L1400
20191325,L334
20195129,L1833
20192215,L583
20193196,L1598
20193196,L1598
20193112,L1834
20192133,L392
20191001,L67
20193012,L709
20191198,L57
20191121,L1696
20193174,L479
20197027,L354
20192163,L896
20192094,L365
20193104,L254
20191130,L1835
20193051,L161
20191304,L1278
20195007,L1290
20192122,L411
20193019,L185
20192095,L280
20197028,L1065
20197028,L1065
20194058,L654
20194058,L654
20192236,L1026
20193037,L637
20192024,L244
20193181,L376
20192059,L1050
20192001,L132
20194102,L454
20192109,L132
20197005,L354
20194105,L794
20191252,L1608
20193109,L1679
20194005,L1478
20195053,L1253
20191142,L1836
20195077,L1253
20194081,L853
20192068,L452
20191052,L891
20195136,L1590
20193026,L396
20195006,L1837
20192085,L374
20192101,L506
20191227,L862
20191017,L987
20192232,L831
20192235,L123
20193107,L633
20191188,L214
20192108,L1838
20192125,L1839
20196015,L1840
20194046,L851
20194091,L851
20194010,L917
20193144,L29
20195088,L1561
20194071,L557
20195087,L1317
20192067,L1546
20191319,L1003
20197023,L1123
20191041,L477
20191041,L477
20193100,L64
20195090,L1359
20191024,L212
20195040,L1637
20195036,L1505
20192015,L358
20192169,L1819
20191084,L92
20191103,L109
20193111,L263
20195004,L1841
20192177,L824
20192177,L824
20191042,L1091
20195145,L1842
20196018,L1843
20193033,L763
20192230,L261
20191002,L461
20192080,L252
20192139,L541
20191118,L20
20191179,L356
20191226,L897
20191264,L1844
20193122,L172
20192036,L708
20191031,L1845
20191247,L385
20191247,L385
20191284,L48
20193093,L1581
20191080,L1675
20196026,L1551
20191138,L12
20192098,L608
20191234,L695
20194019,L349
20197006,L825
20195044,L1846
20193131,L1075
20193157,L1847
20193131,L1075
20192194,L1565
20191221,L56
20191239,L672
20195093,L1801
20191062,L238
20192225,L642
20192069,L1164
20192222,L86
20195054,L1583
20191147,L1848
20191059,L702
20193055,L192
20193038,L438
20191185,L1155
20191185,L1155
20191157,L402
20194033,L1372
20192055,L1488
20193184,L157
20193184,L157
20191033,L809
20195008,L1700
20191094,L530
20192192,L160
20192110,L1418
20196012,L1849
20192153,L1164
20193175,L213
20192167,L802
20193068,L1850
20193068,L1850
20197002,L1851
20192061,L1852
20193050,L1853
20193050,L1853
20193050,L1853
20193050,L1853
20193133,L230
20193133,L230
20191010,L1487
20193149,L185
20194028,L1143
20191018,L1854
20196028,L1040
20191180,L408
20191166,L1046
20192242,L78
20192242,L78
20191286,L544
20191275,L1855
20193011,L7
20191231,L419
20194040,L932
20195083,L1856
20191238,L928
20195076,L1789
20191211,L839
20192187,L274
20191122,L1207
20193165,L1082
20192114,L835
20192066,L1727
20191152,L129
20194090,L1444
20192119,L359
20195082,L1378
20192183,L600
20193005,L1523
20191161,L277
20195115,L1241
20195143,L1287
20192117,L563
20196004,L982
20191306,L1857
20192005,L416
20191267,L1093
20191267,L1093
20192212,L1858
20194001,L744
20195096,L1343
20193082,L150
20191196,L1859
20193035,L113
20191224,L839
20191249,L768
20194041,L1790
20195024,L1860
20192041,L1861
20191270,L143
20191032,L1093
20193108,L671
20191014,L344
20191022,L90
20194056,L1205
20194056,L1205
20193110,L752
20193079,L263
20191266,L1862
20191242,L1
20192120,L331
20194002,L1863
20191201,L271
20191201,L271
20194073,L371
20195047,L1594
20193182,L396
20191294,L117
20194045,L1779
20191068,L1864
20194062,L1457
20191245,L1207
20196024,L1167
20194004,L1779
20191108,L900
20191225,L729
20191225,L729
20191104,L470
20191104,L470
20195133,L1530
20196025,L1822
20191135,L678
20195012,L1518
20195152,L1352
20191067,L968
20192134,L432
20193193,L1254
20193140,L183
20192051,L494
20197011,L825
20192093,L1865
20191145,L1866
20192146,L711
20194099,L945
20191155,L622
20192196,L291
20195151,L1481
20192046,L434
20192159,L293
20192221,L1090
20193041,L190
20191123,L1867
20195065,L1241
20192017,L266
20192135,L635
20192018,L1868
20191258,L256
20191106,L692
20191050,L480
20193081,L328
20191037,L1004
20191107,L747
20191290,L988
20192185,L944
20193156,L1719
20192044,L1360
20191314,L142
20191100,L106
20191047,L1869
20192160,L828
20192012,L300
20195048,L1436
20191159,L530
20194044,L1870
20193003,L387
20191220,L1004
20192037,L231
20191192,L15
20191192,L15
20193171,L1871
20195123,L1856
20195072,L1409
20191005,L210
20192189,L991
20191210,L1272
20191172,L143
20192058,L1391
20192043,L1872
20192200,L86
20193091,L75
20195138,L1561
20196022,L1373
20191271,L809
20193014,L292
20195050,L1846
20192033,L295
20191241,L233
20195034,L1809
20191182,L487
20196029,L1822
20192023,L1873
20192023,L1873
20191181,L747
20191025,L1874
20191021,L51
20191021,L51
20192103,L494
20192040,L411
20194017,L908
20192220,L576
20192220,L576
20192148,L215
20195002,L1253
20192178,L1725
20192097,L954
20193075,L949
20192202,L484
20195110,L1280
20195118,L1829
20192007,L835
20191204,L447
20195102,L1378
20194057,L664
20195062,L1263
20195085,L1542
20192076,L484
20192079,L760
20195046,L1583
20195046,L1583
20193086,L709
20198003,L1390
20192190,L1875
20191153,L497
20192195,L1192
20195010,L1765
20195146,L1876
20191251,L385
20193158,L451
20192009,L805
20192161,L835
20194074,L1372
20191046,L130
20195078,L1690
20193191,L552
20191053,L271
20191053,L271
20191299,L1599
20194009,L1000
20195014,L1877
20193087,L328
20197007,L1184
20191265,L40
20191174,L612
20195075,L1343
20195075,L1343
20191079,L1070
20194093,L378
20191074,L928
20191069,L827
20192198,L81
20191308,L871
20197009,L1800
20195011,L1311
20193120,L161
20193063,L396
20193054,L155
20191139,L437
20191139,L437
20192106,L367
20191292,L1835
20192241,L1524
20194109,L1363
20194095,L618
20194035,L1012
20191038,L1696
20192179,L751
20192132,L367
20191295,L1688
20191295,L1688
20195028,L1658
20192168,L95
20191129,L210
20193077,L119
20193128,L1878
20193128,L1878
20192136,L265
20191054,L632
20194070,L1879
20195030,L1824
20192042,L484
20197012,L1539
20191065,L1536
20191065,L1536
20192145,L197
20191003,L842
20197022,L1120
20192180,L528
20194043,L203
20192025,L1880
20191288,L691
20197004,L1851
20192057,L406
20191055,L417
20196007,L1035
20191177,L43
20194063,L961
20193190,L418
20195113,L1443
20194075,L618
20191323,L900
20191190,L44
20191036,L201
20191040,L2
20195071,L1876
20192124,L291
20191045,L147
20195095,L1503
20195111,L1708
20194036,L99
20191259,L771
20191259,L771
20191316,L114
20192081,L231
20194108,L679
20194027,L853
20191044,L1194
20193058,L119
20191233,L474
20192141,L95
20193062,L172
20193062,L172
20193047,L213
20191187,L1410
20181309,L1706
20184025,L378
20183053,L75
20181079,L1881
20184009,L1882
20183089,L292
20181062,L82
20181110,L460
20181038,L1256
20181264,L1688
20183091,L1883
20181203,L1172
20185100,L1801
20182022,L1435
20183039,L355
20182113,L1884
20182017,L310
20184050,L240
20183154,L1110
20181166,L792
20187028,L1062
20183059,L269
20182094,L1885
20183043,L696
20183043,L696
20182049,L1886
20183149,L428
20182155,L1516
20182073,L723
20184027,L876
20181276,L681
20181231,L678
20185114,L1261
20181105,L17
20183159,L183
20186030,L1887
20181243,L1888
20182199,L1889
20185134,L1247
20182159,L760
20182159,L760
20183092,L314
20182071,L95
20181049,L544
20181049,L544
20183141,L41
20183034,L637
20184038,L732
20181086,L631
20182106,L1050
20183210,L100
20183022,L479
20181232,L1487
20185139,L1793
20181188,L1004
20185076,L1489
20181114,L605
20183065,L1547
20187036,L1202
20185138,L1564
20183224,L993
20184024,L1890
20184024,L1890
20185097,L1426
20181107,L1891
20186019,L648
20186019,L648
20183025,L136
20183140,L393
20183140,L393
20184016,L618
20183116,L118
20187003,L1892
20185132,L1893
20186012,L1894
20181304,L415
20183161,L148
20181226,L926
20182035,L1711
20181237,L1544
20185085,L1489
20182178,L241
20181269,L614
20185036,L1522
20182081,L1895
20183087,L1896
20181056,L1897
20181170,L622
20181002,L1212
20182019,L1360
20181148,L20
20182110,L1898
20183085,L263
20184002,L378
20181077,L681
20184005,L53
20186001,L826
20182023,L297
20187026,L318
20184031,L1121
20182181,L566
20185067,L1229
20181214,L469
20181059,L1675
20183020,L1633
20182004,L1289
20182004,L1289
20182002,L1899
20183126,L787
20185016,L1359
20181302,L1091
20187029,L1533
20183029,L276
20183171,L64
20183171,L64
20184030,L1900
20181031,L1901
20182116,L383
20181159,L1063
20183139,L887
20181018,L1902
20181045,L1234
20183134,L696
20183145,L496
20185008,L1414
20185005,L1486
20184008,L788
20182163,L1524
20181324,L37
20182037,L509
20181070,L162
20183200,L478
20183102,L787
20185048,L1343
20181156,L511
20183010,L342
20184047,L986
20184047,L986
20181234,L747
20182095,L227
20183046,L637
20182020,L1360
20183081,L150
20182146,L698
20181271,L1903
20181271,L1903
20185104,L1380
20182090,L563
20181310,L282
20185007,L1430
20185007,L1430
20185052,L1663
20185049,L1583
20184048,L779
20182099,L509
20182136,L1904
20184044,L732
20183219,L29
20187031,L354
20182056,L241
20182063,L1905
20181205,L1906
20185041,L1907
20181171,L19
20181190,L272
20185032,L1770
20182158,L1048
20182158,L1048
20185044,L1801
20181325,L747
20183178,L73
20184057,L1170
20186006,L1035
20183023,L181
20183179,L29
20181071,L985
20186003,L913
20185111,L1467
20181076,L1908
20181033,L1909
20182029,L65
20184073,L378
20184017,L240
20184017,L240
20181187,L827
20182072,L156
20183062,L558
20181168,L1135
20185001,L1910
20181265,L818
20182040,L1030
20182075,L275
20181209,L256
20181053,L409
20181042,L984
20182166,L416
20181179,L774
20181244,L909
20182161,L1246
20183172,L773
20181194,L186
20187022,L1800
20181129,L40
20182041,L753
20182191,L258
20183031,L172
20182192,L191
20184028,L28
20183101,L433
20187027,L1746
20185031,L1423
20182084,L160
20182100,L416
20181292,L1269
20185106,L1911
20182132,L241
20182148,L736
20183012,L177
20185095,L1253
20185094,L1912
20183007,L1913
20182079,L1914
20181144,L38
20183194,L1915
20181067,L255
20182044,L375
20187005,L1005
20181211,L33
20181138,L395
20182026,L802
20182026,L802
20181213,L130
20181162,L850
20182102,L1067
20184051,L1916
20182152,L494
20181206,L1721
20184062,L24
20182129,L427
20183129,L619
20185092,L1917
20182031,L227
20187017,L1157
20187017,L1157
20187017,L1157
20187017,L1157
20184067,L76
20183151,L230
20183057,L393
20183057,L393
20181024,L1918
20187004,L1005
20181048,L1919
20185004,L1408
20182119,L491
20185091,L1405
20185029,L1284
20182120,L1102
20181010,L43
20181284,L614
20182164,L896
20181026,L572
20181185,L480
20181225,L1776
20182092,L507
20181176,L404
20186002,L1434
20185079,L1432
20182167,L1920
20181093,L885
20186017,L700
20182149,L226
20181257,L1921
20183211,L709
20183211,L709
20182176,L482
20183054,L118
20181082,L480
20182069,L1048
20181275,L58
20181275,L58
20183168,L98
20181250,L212
20181250,L212
20185050,L1922
20181085,L1923
20183120,L892
20183133,L60
20181009,L361
20185140,L1924
20181184,L214
20183050,L125
20182130,L323
20181130,L180
20184074,L1266
20185062,L1395
20182118,L563
20182177,L1925
20182021,L1925
20183208,L478
20185070,L1515
20181298,L139
20184053,L1092
20181046,L133
20183011,L680
20186015,L1255
20185034,L1926
20184015,L1160
20181201,L1135
20181120,L1257
20181323,L1251
20184042,L953
20182111,L187
20181124,L31
20183075,L1041
20181241,L1484
20181236,L669
20185043,L1371
20183156,L234
20183156,L234
20182080,L657
20183215,L1429
20183026,L119
20187024,L318
20181058,L1927
20187024,L318
20185028,L1928
20183201,L234
20181140,L497
20186020,L1929
20184013,L876
20185098,L1425
20185103,L1542
20181215,L247
20186007,L1894
20183044,L949
20183044,L949
20182068,L1930
20182038,L1565
20183001,L489
20181290,L839
20181142,L19
20181151,L25
20183128,L218
20181135,L456
20181282,L474
20181145,L1138
20185046,L1931
20181099,L77
20182088,L87
20182142,L452
20182135,L635
20184058,L303
20182012,L473
20182082,L252
20185021,L1907
20185021,L1907
20182160,L966
20181023,L750
20183110,L269
20184007,L557
20181035,L497
20184059,L1932
20184056,L864
20184056,L864
20181247,L922
20185078,L1933
20181066,L768
20185020,L1340
20181128,L105
20181127,L1616
20186023,L1840
20181008,L1777
20181288,L56
20183173,L158
20183117,L376
20182078,L528
20181158,L20
20181227,L162
20181064,L682
20183144,L1934
20181006,L1118
20181150,L43
20185119,L1646
20185119,L1646
20184033,L654
20184033,L654
20183131,L346
20183100,L1935
20181113,L457
20181207,L846
20183068,L185
20181318,L1936
201850039,L1339
20183084,L1937
20181246,L1520
20181122,L82
20183090,L158
20183213,L100
20181125,L1909
20181279,L1172
20181183,L402
20181169,L282
20182125,L1586
20185127,L1512
20182096,L243
20185145,L1837
20182137,L494
20181055,L85
20181055,L85
20182172,L1227
20182193,L231
20182025,L896
20183078,L54
20183052,L292
20182036,L1905
20183115,L242
20181005,L1695
20185051,L1242
20184072,L1490
20181104,L247
20181121,L809
20183155,L159
20183218,L73
20181021,L1696
20185126,L1684
20185126,L1684
20181294,L361
20181210,L987
20185022,L1587
20185022,L1587
20183190,L146
20181060,L106
20183157,L355
20181295,L871
20182046,L600
20182188,L1880
20181228,L273
20181095,L129
20182030,L195
20182030,L195
20183060,L98
20183060,L98
20181075,L461
20183162,L1938
20183063,L148
20183063,L148
20183063,L148
20181044,L424
20187034,L1005
20182190,L1448
20182180,L1939
20181029,L133
20181137,L1844
20185093,L1263
20183206,L26
20181197,L1918
20181197,L1918
20181270,L1004
20183035,L102
20183069,L978
20182131,L698
20182087,L859
20181311,L238
20182060,L280
20181103,L142
20183142,L148
20184034,L1940
20182003,L600
20183080,L172
20183080,L172
20181222,L818
20182196,L643
20181011,L1941
20187014,L1086
20183209,L172
20183099,L575
20187039,L1942
20181293,L1077
20181136,L402
20183049,L181
20183067,L312
20182109,L1221
20185142,L1933
20181003,L77
20184022,L755
20185024,L1456
20181050,L1943
20182183,L423
20183017,L1341
20181032,L1944
20181032,L1944
20181196,L259
20183123,L250
20185115,L1605
20188003,L617
20181054,L279
20181111,L1945
20184065,L876
20181240,L43
20183040,L177
20182127,L532
20182127,L532
20181182,L43
20181182,L43
20183127,L619
20187013,L1502
20185025,L1241
20182165,L1817
20183132,L817
20186024,L1946
20181277,L414
20181259,L1675
20183143,L213
20183143,L213
20181146,L238
20183175,L328
20182098,L1947
20182124,L1102
20185116,L1789
20186004,L1551
20185058,L1252
20181189,L477
20181285,L1948
20183061,L646
20183185,L276
20182010,L1949
20183167,L1389
20181131,L256
20181202,L865
20184014,L211
20183114,L14
20183184,L418
20183165,L376
20183205,L533
20182008,L1950
20183018,L342
20181163,L692
20183148,L407
20181147,L361
20181147,L361
20183088,L646
20182070,L1032
20185011,L1663
20181052,L1675
20181115,L527
20181089,L950
20185006,L1352
20182065,L906
20183112,L328
20183095,L1951
20182033,L123
20183214,L328
20181157,L872
20181157,L872
20181157,L872
20182005,L397
20182153,L1101
20185118,L1489
20183212,L292
20181204,L827
20183083,L218
20183158,L102
20181073,L415
20185045,L1952
20182117,L973
20186029,L107
20182014,L123
20181256,L1272
20187033,L1953
20183051,L637
20185075,L1789
20183199,L1954
20185018,L1641
20183104,L230
20184006,L940
20182076,L383
20181299,L201
20181319,L475
20183109,L119
20183109,L119
20181043,L984
20184071,L1828
20185054,L1236
20184049,L188
20183086,L213
20184020,L977
20183093,L119
20181313,L1955
20181287,L122
20183021,L177
20185065,L1956
20183196,L1957
20181297,L175
20185014,L1489
20181220,L68
20181037,L421
20183008,L575
20183015,L34
20182145,L1222
20181291,L1958
20187016,L1157
20183113,L125
20181161,L25
20183036,L29
20183024,L1959
20183202,L468
20183202,L468
20181119,L120
20182047,L1960
20181300,L84
20187010,L1539
20183111,L684
20183028,L119
20181289,L875
20184036,L303
20181283,L1961
20185131,L1789
20181280,L712
20181083,L417
20185128,L1750
20182201,L265
20181274,L695
20182032,L1177
20183013,L100
20182074,L717
20183204,L313
20181268,L90
20187042,L1942
20182105,L427
20187035,L1356
20181281,L873
20181281,L873
20185125,L1577
20181041,L117
20182053,L1720
20181106,L1962
20188002,L1390
20186027,L1175
20187025,L1502
20181266,L343
20181312,L386
20182151,L323
20181084,L379
20181080,L1963
20183217,L159
20184029,L938
20181192,L1665
20182114,L65
20183138,L479
20183182,L1964
20184012,L953
20184052,L654
20181193,L256
20184054,L1965
20182050,L261
20185074,L1583
20181101,L120
20182077,L195
20181314,L852
20181260,L1381
20187002,L1611
20183027,L1042
20183108,L328
20182045,L225
20182173,L1966
20182173,L1966
20182173,L1966
20182173,L1966
20183180,L1967
20182182,L1198
20183195,L73
20182024,L1420
20185144,L1968
20181014,L1955
20185012,L1690
20184060,L1969
20182015,L1281
20181239,L972
20183033,L190
20186005,L9
20187038,L1065
20188008,L193
20181154,L492
20181216,L968
20182175,L555
20182179,L1711
20181117,L385
20185120,L1521
20183073,L190
20182062,L411
20183166,L376
20181134,L511
20187037,L1439
20185086,L1522
20183193,L66
20181278,L409
20181245,L58
20181180,L872
20181027,L1240
20182128,L297
20182144,L241
20184037,L960
20185123,L1970
20185135,L1403
20183153,L1161
20182108,L935
20183003,L1007
20183221,L312
20182042,L1971
20182051,L782
20185109,L1408
20181317,L256
20187041,L1768
20182001,L432
20184045,L110
20181167,L15
20182150,L374
20181020,L77
20181020,L77
20181081,L683
20181109,L1721
20181069,L395
20184003,L1972
20183186,L405
20185102,L1336
20181186,L1634
20185026,L1973
20181100,L259
20185141,L1371
20184032,L864
20183183,L762
20181143,L1544
20185064,L1811
20185063,L1571
20184019,L921
20183176,L14
20182058,L1173
20183130,L150
20182197,L766
20184026,L303
20181087,L922
20183041,L190
20183047,L552
20183047,L552
20182011,L518
20182011,L518
20181088,L747
20185066,L1813
20185066,L1813
20184046,L953
20187020,L1073
20181249,L1721
20188009,L1390
20181301,L872
20181248,L505
20183197,L172
20183016,L285
20181172,L672
20185117,L1974
20185047,L1348
20181040,L1975
20185136,L1620
20184069,L916
20187011,L1976
20183135,L223
20181238,L1977
20181132,L273
20182048,L845
20183002,L269
20186016,L1345
20181307,L865
20181307,L865
20181321,L924
20181321,L924
20183042,L1957
20184068,L803
20181047,L818
20182104,L123
20182140,L375
20185042,L1456
20181061,L15
20185040,L1590
20187023,L874
20181063,L514
20181007,L307
20183006,L1978
20181065,L822
20183222,L18
20181102,L1979
20183098,L72
20185019,L1704
20185023,L1494
20181141,L624
20181208,L850
20182052,L1215
20181068,L260
20181199,L1980
20185039,L1261
20185039,L1261
20185073,L1663
20185077,L1521
20182006,L970
20183177,L1114
20182112,L555
20185059,L1260
20183058,L609
20182067,L244
20181074,L332
20183107,L29
20183198,L29
20183198,L29
20182174,L780
20181224,L640
20184018,L1981
20185030,L1481
20182054,L1332
20182091,L430
20183174,L292
20182039,L191
20181164,L1678
20181251,L950
20184075,L1982
20187012,L1502
20187012,L1502
20185061,L1351
20181034,L470
20183164,L34
20181174,L540
20187015,L825
20183014,L1097
20185107,L1648
20181160,L647
20183122,L192
20183106,L680
20182057,L1566
20183030,L148
20183030,L148
20183005,L887
20185105,L1983
20181173,L57
20182169,L243
20184070,L1322
20182085,L1984
20181212,L446
20181316,L907
20183032,L29
20182061,L241
20183170,L1985
20182138,L563
20187008,L734
20181139,L669
20185069,L1239
20182162,L723
20186014,L1986
20183097,L479
20181219,L61
20187018,L1157
20181223,L677
20185088,L1666
20182115,L226
20181078,L247
20186008,L1887
20183064,L204
20185110,L1236
20181098,L1033
20183169,L66
20181094,L1987
20183079,L1988
20183163,L218
20183079,L1988
20185137,L1386
20181181,L682
20183119,L418
20184040,L864
20183220,L1007
20185060,L1352
20183150,L96
20183181,L752
20184023,L13
20184004,L1100
20182034,L275
20184039,L1989
20183009,L1025
20186013,L1677
20181175,L45
20185072,L1590
20181133,L20
20181091,L1990
20182122,L104
20182089,L541
20181229,L1991
20183071,L218
20187040,L318
20182126,L383
20184041,L1534
20181152,L928
20183152,L428
20181030,L220
20184066,L971
20182016,L1647
20182064,L364
20185099,L1992
20182121,L351
20183074,L892
20185143,L1993
20185143,L1993
20183223,L1523
20184021,L725
20182007,L1994
20187021,L354
20184011,L1969
20181315,L875
20181230,L1995
20185121,L1996
20183146,L234
20181153,L25
20181019,L386
20181019,L386
20182066,L261
20181191,L540
20181191,L540
20181191,L540
20188001,L1390
20181118,L972
20185057,L1461
20181090,L830
20181165,L1997
20181051,L1998
20183037,L317
20182134,L1999
20183076,L131
20183082,L269
20181221,L1936
20181258,L497
20182133,L716
20181057,L1384
20181155,L105
20181149,L279
20183105,L263
20183118,L342
20183118,L342
20181001,L180
20181001,L180
20184043,L977
20185124,L1423
20183216,L29
20182107,L2000
20187030,L326
20181273,L897
20181254,L17
20185108,L1336
20182123,L367
20185002,L1664
20181200,L46
20183096,L637
20183048,L1097
20182143,L229
20181322,L122
20181097,L1451
20181112,L1506
20182194,L1469
20186022,L2001
20181025,L2002
20182013,L295
20182013,L295
20183187,L66
20186018,L315
20182093,L2000
20182101,L518
20181092,L702
20181198,L321
20182147,L966
20182189,L2003
20188007,L1390
20187032,L1117
20185133,L1824
20183019,L136
20181320,L94
20185084,L1518
20181015,L32
20183055,L263
20183094,L47
20181116,L749
20185089,L1284
20183160,L1656
20184055,L2004
20184035,L303
20182168,L1469
20183188,L637
20183192,L190
20183004,L66
20185009,L1481
20181096,L84
20187006,L1356
20181017,L307
20182184,L353
20183147,L100
20185122,L1489
20185122,L1489
20181261,L750
20183077,L564
20183124,L763
20186011,L1822
20184063,L1655
20186021,L1068
20181218,L414
20186025,L2005
20181039,L20
20183121,L218
20182028,L484
20181263,L1207
20181306,L90
20182027,L1222
20181072,L871
20186010,L462
20181252,L674
20181255,L448
20181305,L712
20183070,L653
20184001,L240
20181195,L2006
20181195,L2006
20182141,L1524
20183125,L2007
20182043,L351
20181326,L44
20183056,L148
20183103,L64
20183103,L64
20185068,L1974
20181028,L114
20182097,L813
20184064,L380
20183066,L407
20182187,L1061
20181296,L84
20181286,L408
20181004,L569
20182055,L1370
20186032,L236
20181235,L1535
20181308,L151
20187001,L1800
20183072,L556
20181013,L922
20182198,L2008
20183189,L1584
20182195,L195
20185130,L2009
20181177,L622
20182059,L2010
20182170,L2011
20184061,L1143
20181126,L43
20181012,L1046
20182103,L1407
20183045,L26
20182171,L600
20181217,L666
20185101,L1505
20181123,L336
20181178,L1476
20181036,L2012
20185090,L1789
20181016,L527
20181253,L404
20187007,L734
20185037,L1268
20185096,L1284
20184010,L548
20181267,L43
20182200,L123
20181262,L477
20181262,L477
20182083,L1220
20183191,L646
20183038,L18
20183038,L18
20185113,L1461
20188005,L1390
20181108,L247
20181242,L2013
20182185,L2014
20186028,L1822
20185081,L1587
20185081,L1587
20185081,L1587
20182202,L374
20181303,L1764
20182157,L144
20181022,L210
20182154,L933
20181233,L674
20181272,L142
20187009,L734
20174088,L2015
20175029,L1480
20172064,L1215
20172012,L1090
20173171,L428
20172154,L337
20171175,L1119
20172134,L756
20175151,L2016
20172220,L723
20171232,L721
20171028,L809
20171165,L279
20171072,L332
20177007,L2017
20177007,L2017
20175084,L1290
20173169,L276
20175053,L1770
20172023,L657
20171038,L1033
20171122,L2018
20174031,L1752
20175117,L1339
20171311,L361
20173145,L204
20173145,L204
20171195,L2019
20172116,L265
20171283,L409
20171283,L409
20175052,L1503
20174046,L679
20171249,L448
20171089,L402
20171309,L350
20177015,L2020
20173107,L918
20173107,L918
20175051,L2021
20171096,L1293
20172089,L1904
20172045,L241
20173091,L762
20173143,L157
20171193,L544
20171043,L492
20172022,L526
20174006,L110
20171188,L16
20171055,L481
20173216,L892
20174061,L679
20176031,L2022
20171236,L514
20171266,L1535
20173103,L1006
20172001,L78
20171327,L2023
20173131,L413
20171185,L1676
20171212,L255
20176008,L858
20173054,L1584
20173162,L1041
20175026,L1789
20172236,L570
20172195,L1342
20172195,L1342
20172195,L1342
20172229,L2024
20171203,L446
20172093,L400
20171061,L12
20173182,L2025
20176023,L836
20172046,L325
20171156,L2026
20171156,L2026
20171313,L461
20172146,L337
20172004,L252
20175067,L1304
20175073,L1907
20173040,L269
20173188,L633
20172167,L566
20172198,L490
20174032,L1965
20177001,L1062
20173050,L29
20174034,L1806
20174068,L688
20175126,L1467
20171343,L108
20171264,L1961
20173139,L376
20173118,L778
20171052,L2027
20171242,L386
20171242,L386
20171242,L386
20171242,L386
20171242,L386
20172120,L1215
20172053,L1159
20173190,L684
20175142,L1530
20173127,L533
20173075,L485
20171277,L972
20175046,L1620
20171154,L92
20175004,L2028
20171159,L282
20175054,L1519
20173175,L14
20173225,L2029
20172225,L226
20172225,L226
20174023,L853
20175119,L1707
20175021,L1926
20175043,L2030
20172059,L2031
20172218,L2032
20172027,L2033
20172157,L1183
20171046,L889
20175078,L1645
20171035,L922
20171105,L2034
20171182,L891
20172020,L613
20172028,L2035
20173086,L671
20173211,L148
20173130,L615
20173042,L934
20174021,L240
20172102,L1683
20173215,L54
20172136,L1049
20175036,L1450
20172054,L1126
20174084,L1628
20174084,L1628
20174084,L1628
20172056,L358
20171116,L741
20171116,L741
20171223,L1140
20173124,L709
20176011,L2036
20171280,L262
20173010,L158
20175122,L2037
20172069,L252
20172088,L566
20172088,L566
20172088,L566
20175083,L1643
20175045,L1357
20172013,L441
20172013,L441
20171048,L587
20174083,L725
20171336,L926
20172235,L723
20171192,L205
20171091,L467
20171278,L1223
20172124,L1061
20171123,L626
20175012,L1582
20173186,L369
20171334,L43
20172147,L412
20173122,L298
20172076,L512
20173059,L26
20171069,L33
20175140,L1431
20175140,L1431
20172057,L1370
20171326,L694
20171207,L677
20172026,L555
20172026,L555
20177020,L1502
20172163,L261
20174070,L1121
20171135,L404
20171135,L404
20171261,L2038
20171261,L2038
20172149,L625
20171097,L1278
20171160,L475
20172034,L411
20172107,L2039
20171339,L909
20171131,L247
20175014,L1691
20171243,L92
20173105,L47
20174035,L1179
20171208,L586
20171208,L586
20171351,L109
20171306,L747
20174078,L2040
20173109,L292
20171079,L492
20173213,L565
20171324,L48
20175010,L1829
20171146,L17
20172230,L578
20171073,L582
20171152,L71
20172132,L351
20171066,L2041
20171191,L1742
20172234,L1784
20176032,L1887
20174069,L211
20172099,L736
20173011,L102
20176006,L1434
20172137,L104
20178002,L483
20174042,L679
20174086,L1372
20172048,L1181
20174038,L876
20175087,L2042
20176002,L670
20173137,L533
20173068,L619
20175132,L1605
20175132,L1605
20171008,L569
20175038,L1505
20171009,L121
20175035,L1290
20176015,L826
20171180,L956
20173062,L313
20173179,L177
20175131,L1993
20171103,L259
20175055,L1561
20172079,L323
20173030,L190
20174051,L816
20173004,L119
20172037,L2043
20175145,L1470
20171019,L968
20171237,L1223
20171030,L951
20171088,L848
20171275,L32
20171010,L25
20171127,L404
20172073,L2044
20175121,L1414
20172231,L441
20172231,L441
20173217,L531
20177027,L1233
20171006,L1763
20171024,L38
20172003,L244
20171100,L247
20174007,L378
20173120,L485
20173196,L292
20175107,L1664
20171197,L2045
20173048,L73
20173048,L73
20173097,L157
20176028,L1822
20172175,L849
20171206,L1714
20171084,L827
20173092,L148
20173083,L29
20173141,L213
20174012,L76
20174012,L76
20174049,L1010
20173117,L892
20171186,L50
20171053,L624
20173150,L1636
20174067,L1529
20171151,L1995
20175076,L1282
20174074,L2046
20177012,L707
20171025,L238
20171064,L279
20177021,L1502
20175086,L1573
20175022,L1456
20177008,L2047
20174058,L1981
20171315,L815
20172044,L252
20175033,L1564
201750029,L1666
20173200,L177
20172019,L383
20173140,L113
20176027,L700
20171248,L827
20173149,L177
20171020,L1552
20171115,L1845
